"","gameId","playId","nflId","displayName","frameId","frameType","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event"
"26",2022091110,291,40011,"Travis Kelce",94,"BEFORE_SNAP","2022-09-11 20:33:53.6",87,"KC","left",20.16,17.71,0,0,0,313.26,297.65,NA
"27",2022091110,291,40011,"Travis Kelce",95,"BEFORE_SNAP","2022-09-11 20:33:53.7",87,"KC","left",20.16,17.71,0,0,0,313.26,298.49,NA
"28",2022091110,291,40011,"Travis Kelce",96,"BEFORE_SNAP","2022-09-11 20:33:53.8",87,"KC","left",20.16,17.71,0,0,0,312.6,297.55,NA
"29",2022091110,291,40011,"Travis Kelce",97,"BEFORE_SNAP","2022-09-11 20:33:53.9",87,"KC","left",20.16,17.71,0,0,0,310.45,297.82,NA
"30",2022091110,291,40011,"Travis Kelce",98,"BEFORE_SNAP","2022-09-11 20:33:54",87,"KC","left",20.16,17.71,0,0,0,310.45,299.65,NA
"31",2022091110,291,40011,"Travis Kelce",99,"BEFORE_SNAP","2022-09-11 20:33:54.1",87,"KC","left",20.16,17.71,0,0,0,309.6,300.43,NA
"32",2022091110,291,40011,"Travis Kelce",100,"BEFORE_SNAP","2022-09-11 20:33:54.2",87,"KC","left",20.16,17.71,0,0,0,309.6,300.42,NA
"33",2022091110,291,40011,"Travis Kelce",101,"BEFORE_SNAP","2022-09-11 20:33:54.3",87,"KC","left",20.16,17.72,0,0,0,309.02,304.77,NA
"34",2022091110,291,40011,"Travis Kelce",102,"BEFORE_SNAP","2022-09-11 20:33:54.4",87,"KC","left",20.16,17.72,0,0,0,307.93,308.01,NA
"35",2022091110,291,40011,"Travis Kelce",103,"BEFORE_SNAP","2022-09-11 20:33:54.5",87,"KC","left",20.16,17.72,0,0,0,307.93,307.84,NA
"36",2022091110,291,40011,"Travis Kelce",104,"BEFORE_SNAP","2022-09-11 20:33:54.6",87,"KC","left",20.16,17.72,0,0,0,306.86,307.46,NA
"37",2022091110,291,40011,"Travis Kelce",105,"BEFORE_SNAP","2022-09-11 20:33:54.7",87,"KC","left",20.16,17.72,0,0,0,306.86,305.46,NA
"38",2022091110,291,40011,"Travis Kelce",106,"BEFORE_SNAP","2022-09-11 20:33:54.8",87,"KC","left",20.15,17.72,0,0,0,306.86,303.1,NA
"39",2022091110,291,40011,"Travis Kelce",107,"BEFORE_SNAP","2022-09-11 20:33:54.9",87,"KC","left",20.16,17.72,0,0,0,306.86,303.23,NA
"40",2022091110,291,40011,"Travis Kelce",108,"BEFORE_SNAP","2022-09-11 20:33:55",87,"KC","left",20.16,17.72,0,0,0,306.86,308.41,NA
"41",2022091110,291,40011,"Travis Kelce",109,"BEFORE_SNAP","2022-09-11 20:33:55.1",87,"KC","left",20.16,17.72,0,0,0,306.02,316.55,NA
"42",2022091110,291,40011,"Travis Kelce",110,"BEFORE_SNAP","2022-09-11 20:33:55.2",87,"KC","left",20.16,17.72,0,0,0,306.02,326.01,NA
"43",2022091110,291,40011,"Travis Kelce",111,"BEFORE_SNAP","2022-09-11 20:33:55.3",87,"KC","left",20.16,17.72,0,0,0,306.02,327.17,NA
"44",2022091110,291,40011,"Travis Kelce",112,"BEFORE_SNAP","2022-09-11 20:33:55.4",87,"KC","left",20.16,17.72,0,0,0,306.02,323.11,NA
"45",2022091110,291,40011,"Travis Kelce",113,"BEFORE_SNAP","2022-09-11 20:33:55.5",87,"KC","left",20.16,17.72,0,0,0,306.83,309.48,NA
"46",2022091110,291,40011,"Travis Kelce",114,"BEFORE_SNAP","2022-09-11 20:33:55.6",87,"KC","left",20.16,17.72,0,0,0,306.83,298.89,NA
"47",2022091110,291,40011,"Travis Kelce",115,"BEFORE_SNAP","2022-09-11 20:33:55.7",87,"KC","left",20.16,17.72,0,0,0,306.83,289.93,NA
"48",2022091110,291,40011,"Travis Kelce",116,"BEFORE_SNAP","2022-09-11 20:33:55.8",87,"KC","left",20.16,17.71,0,0,0,306.83,282.73,NA
"49",2022091110,291,40011,"Travis Kelce",117,"BEFORE_SNAP","2022-09-11 20:33:55.9",87,"KC","left",20.16,17.71,0,0,0,306.83,276.08,NA
"50",2022091110,291,40011,"Travis Kelce",118,"BEFORE_SNAP","2022-09-11 20:33:56",87,"KC","left",20.16,17.71,0,0,0,306.83,276.39,NA
"51",2022091110,291,40011,"Travis Kelce",119,"BEFORE_SNAP","2022-09-11 20:33:56.1",87,"KC","left",20.15,17.71,0,0,0,306.83,274.46,NA
"52",2022091110,291,40011,"Travis Kelce",120,"BEFORE_SNAP","2022-09-11 20:33:56.2",87,"KC","left",20.15,17.72,0,0,0.01,308.91,276.81,NA
"53",2022091110,291,40011,"Travis Kelce",121,"BEFORE_SNAP","2022-09-11 20:33:56.3",87,"KC","left",20.14,17.72,0.01,0.28,0.01,310.39,275.57,NA
"54",2022091110,291,40011,"Travis Kelce",122,"SNAP","2022-09-11 20:33:56.4",87,"KC","left",20.13,17.72,0.15,1.78,0.01,312.2,289.62,"ball_snap"
"55",2022091110,291,40011,"Travis Kelce",123,"AFTER_SNAP","2022-09-11 20:33:56.5",87,"KC","left",20.1,17.73,0.44,2.93,0.03,310.87,285.53,NA
"56",2022091110,291,40011,"Travis Kelce",124,"AFTER_SNAP","2022-09-11 20:33:56.6",87,"KC","left",20.04,17.74,0.85,3.66,0.07,310.87,281.84,NA
"57",2022091110,291,40011,"Travis Kelce",125,"AFTER_SNAP","2022-09-11 20:33:56.7",87,"KC","left",19.92,17.77,1.39,4.25,0.12,308.02,282.6,NA
"58",2022091110,291,40011,"Travis Kelce",126,"AFTER_SNAP","2022-09-11 20:33:56.8",87,"KC","left",19.76,17.8,1.81,3.74,0.16,310.1,280.77,NA
"59",2022091110,291,40011,"Travis Kelce",127,"AFTER_SNAP","2022-09-11 20:33:56.9",87,"KC","left",19.57,17.82,2.1,3.01,0.19,311.04,278.7,NA
"60",2022091110,291,40011,"Travis Kelce",128,"AFTER_SNAP","2022-09-11 20:33:57",87,"KC","left",19.35,17.84,2.33,2.32,0.22,311.73,276.21,NA
"61",2022091110,291,40011,"Travis Kelce",129,"AFTER_SNAP","2022-09-11 20:33:57.1",87,"KC","left",19.12,17.83,2.48,1.89,0.24,314.26,270.08,NA
"62",2022091110,291,40011,"Travis Kelce",130,"AFTER_SNAP","2022-09-11 20:33:57.2",87,"KC","left",18.86,17.81,2.62,1.71,0.25,314.26,265.92,NA
"63",2022091110,291,40011,"Travis Kelce",131,"AFTER_SNAP","2022-09-11 20:33:57.3",87,"KC","left",18.61,17.77,2.66,1.71,0.26,313.6,260.61,"play_action"
"64",2022091110,291,40011,"Travis Kelce",132,"AFTER_SNAP","2022-09-11 20:33:57.4",87,"KC","left",18.34,17.71,2.75,1.97,0.27,314.87,255.14,NA
"65",2022091110,291,40011,"Travis Kelce",133,"AFTER_SNAP","2022-09-11 20:33:57.5",87,"KC","left",18.07,17.61,2.91,2.43,0.29,310.6,248.74,NA
"66",2022091110,291,40011,"Travis Kelce",134,"AFTER_SNAP","2022-09-11 20:33:57.6",87,"KC","left",17.79,17.49,3.07,2.43,0.3,307.52,244.75,NA
"67",2022091110,291,40011,"Travis Kelce",135,"AFTER_SNAP","2022-09-11 20:33:57.7",87,"KC","left",17.5,17.34,3.29,2.46,0.32,305.17,240.23,NA
"68",2022091110,291,40011,"Travis Kelce",136,"AFTER_SNAP","2022-09-11 20:33:57.8",87,"KC","left",17.2,17.16,3.65,2.5,0.35,289.85,238.07,NA
"69",2022091110,291,40011,"Travis Kelce",137,"AFTER_SNAP","2022-09-11 20:33:57.9",87,"KC","left",16.89,16.96,3.93,2.29,0.38,278.34,237.19,NA
"70",2022091110,291,40011,"Travis Kelce",138,"AFTER_SNAP","2022-09-11 20:33:58",87,"KC","left",16.55,16.74,4.21,2.08,0.4,263.04,236.61,NA
"71",2022091110,291,40011,"Travis Kelce",139,"AFTER_SNAP","2022-09-11 20:33:58.1",87,"KC","left",16.18,16.49,4.55,2.02,0.44,247.84,235.84,NA
"72",2022091110,291,40011,"Travis Kelce",140,"AFTER_SNAP","2022-09-11 20:33:58.2",87,"KC","left",15.8,16.23,4.92,2.5,0.47,223.1,234.72,NA
"73",2022091110,291,40011,"Travis Kelce",141,"AFTER_SNAP","2022-09-11 20:33:58.3",87,"KC","left",15.39,15.93,5.24,2.28,0.51,197.67,234.08,NA
"74",2022091110,291,40011,"Travis Kelce",142,"AFTER_SNAP","2022-09-11 20:33:58.4",87,"KC","left",14.94,15.59,5.66,2.31,0.55,198.91,232.67,NA
"75",2022091110,291,40011,"Travis Kelce",143,"AFTER_SNAP","2022-09-11 20:33:58.5",87,"KC","left",14.48,15.24,5.91,1.8,0.58,203.44,232.19,NA
"76",2022091110,291,40011,"Travis Kelce",144,"AFTER_SNAP","2022-09-11 20:33:58.6",87,"KC","left",13.99,14.85,6.26,1.7,0.63,174.14,230.94,"pass_forward"
"77",2022091110,291,40011,"Travis Kelce",145,"AFTER_SNAP","2022-09-11 20:33:58.7",87,"KC","left",13.5,14.42,6.52,1.56,0.65,158.04,229.56,NA
"78",2022091110,291,40011,"Travis Kelce",146,"AFTER_SNAP","2022-09-11 20:33:58.8",87,"KC","left",13,13.98,6.71,1.82,0.67,157.39,228.57,NA
"79",2022091110,291,40011,"Travis Kelce",147,"AFTER_SNAP","2022-09-11 20:33:58.9",87,"KC","left",12.5,13.52,6.88,1.68,0.68,146.67,226.83,NA
"80",2022091110,291,40011,"Travis Kelce",148,"AFTER_SNAP","2022-09-11 20:33:59",87,"KC","left",12,13.04,7,1.63,0.69,143.1,225.27,NA
"81",2022091110,291,40011,"Travis Kelce",149,"AFTER_SNAP","2022-09-11 20:33:59.1",87,"KC","left",11.5,12.54,7.09,1.54,0.71,142.22,224,NA
"82",2022091110,291,40011,"Travis Kelce",150,"AFTER_SNAP","2022-09-11 20:33:59.2",87,"KC","left",11.01,12.02,7.2,1.63,0.72,144.46,222.3,NA
"83",2022091110,291,40011,"Travis Kelce",151,"AFTER_SNAP","2022-09-11 20:33:59.3",87,"KC","left",10.53,11.46,7.34,1.88,0.73,142.93,219.97,NA
"84",2022091110,291,40011,"Travis Kelce",152,"AFTER_SNAP","2022-09-11 20:33:59.4",87,"KC","left",10.06,10.87,7.52,1.95,0.75,138.61,217.86,NA
"85",2022091110,291,40011,"Travis Kelce",153,"AFTER_SNAP","2022-09-11 20:33:59.5",87,"KC","left",9.61,10.25,7.68,2.05,0.77,134.7,215.48,NA
"86",2022091110,291,40011,"Travis Kelce",154,"AFTER_SNAP","2022-09-11 20:33:59.6",87,"KC","left",9.18,9.6,7.73,2.19,0.77,130.41,213.1,NA
"87",2022091110,291,40011,"Travis Kelce",155,"AFTER_SNAP","2022-09-11 20:33:59.7",87,"KC","left",8.77,8.95,7.8,2.17,0.78,125.3,211.44,NA
"88",2022091110,291,40011,"Travis Kelce",156,"AFTER_SNAP","2022-09-11 20:33:59.8",87,"KC","left",8.37,8.28,7.89,1.99,0.78,122.44,210.01,NA
"89",2022091110,291,40011,"Travis Kelce",157,"AFTER_SNAP","2022-09-11 20:33:59.9",87,"KC","left",7.98,7.59,7.92,1.82,0.79,124.34,208.49,NA
"90",2022091110,291,40011,"Travis Kelce",158,"AFTER_SNAP","2022-09-11 20:34:00",87,"KC","left",7.61,6.89,7.91,1.69,0.79,124.34,207.07,NA
"91",2022091110,291,40011,"Travis Kelce",159,"AFTER_SNAP","2022-09-11 20:34:00.1",87,"KC","left",7.28,6.18,7.82,2.37,0.79,133.19,204.3,NA
"92",2022091110,291,40011,"Travis Kelce",160,"AFTER_SNAP","2022-09-11 20:34:00.2",87,"KC","left",6.96,5.46,7.74,2.25,0.78,133.19,203.07,NA
"93",2022091110,291,40011,"Travis Kelce",161,"AFTER_SNAP","2022-09-11 20:34:00.3",87,"KC","left",6.65,4.74,7.76,1.75,0.79,137.81,202.78,"pass_arrived"
"94",2022091110,291,40011,"Travis Kelce",162,"AFTER_SNAP","2022-09-11 20:34:00.4",87,"KC","left",6.36,4.03,7.62,1.89,0.77,137.81,201.93,"pass_outcome_touchdown"
"95",2022091110,291,40011,"Travis Kelce",163,"AFTER_SNAP","2022-09-11 20:34:00.5",87,"KC","left",6.07,3.33,7.5,1.83,0.76,136.93,201.91,NA
"96",2022091110,291,40011,"Travis Kelce",164,"AFTER_SNAP","2022-09-11 20:34:00.6",87,"KC","left",5.78,2.65,7.31,1.97,0.74,140.25,202.59,NA
"97",2022091110,291,40011,"Travis Kelce",165,"AFTER_SNAP","2022-09-11 20:34:00.7",87,"KC","left",5.5,1.98,7.1,2.24,0.72,138.61,202.7,NA
"98",2022091110,291,40011,"Travis Kelce",166,"AFTER_SNAP","2022-09-11 20:34:00.8",87,"KC","left",5.23,1.34,6.87,2.46,0.7,139.44,202.89,NA
"99",2022091110,291,41325,"Jerick McKinnon",69,"BEFORE_SNAP","2022-09-11 20:33:51.1",1,"KC","left",24.07,21.34,0.04,0.02,0,274.26,282.16,"line_set"
"100",2022091110,291,41325,"Jerick McKinnon",70,"BEFORE_SNAP","2022-09-11 20:33:51.2",1,"KC","left",24.06,21.33,0.04,0.02,0.01,274.26,255.55,NA
"101",2022091110,291,41325,"Jerick McKinnon",71,"BEFORE_SNAP","2022-09-11 20:33:51.3",1,"KC","left",24.06,21.32,0.05,0.02,0.01,273.66,227.92,NA
"102",2022091110,291,41325,"Jerick McKinnon",72,"BEFORE_SNAP","2022-09-11 20:33:51.4",1,"KC","left",24.06,21.31,0.05,0.02,0.01,273.04,212.87,NA
"103",2022091110,291,41325,"Jerick McKinnon",73,"BEFORE_SNAP","2022-09-11 20:33:51.5",1,"KC","left",24.06,21.31,0.04,0.02,0,273.04,210.21,NA
"104",2022091110,291,41325,"Jerick McKinnon",74,"BEFORE_SNAP","2022-09-11 20:33:51.6",1,"KC","left",24.06,21.31,0.03,0.02,0,271.63,209.39,NA
"105",2022091110,291,41325,"Jerick McKinnon",75,"BEFORE_SNAP","2022-09-11 20:33:51.7",1,"KC","left",24.06,21.31,0.03,0.02,0.01,271.63,216.21,NA
"106",2022091110,291,41325,"Jerick McKinnon",76,"BEFORE_SNAP","2022-09-11 20:33:51.8",1,"KC","left",24.06,21.31,0.02,0.01,0,272.21,211.44,NA
"107",2022091110,291,41325,"Jerick McKinnon",77,"BEFORE_SNAP","2022-09-11 20:33:51.9",1,"KC","left",24.06,21.32,0.02,0.02,0.01,272.21,228.23,NA
"108",2022091110,291,41325,"Jerick McKinnon",78,"BEFORE_SNAP","2022-09-11 20:33:52",1,"KC","left",24.05,21.32,0.02,0.01,0.01,272.21,243.53,NA
"109",2022091110,291,41325,"Jerick McKinnon",79,"BEFORE_SNAP","2022-09-11 20:33:52.1",1,"KC","left",24.05,21.33,0.01,0.01,0.01,272.21,266.69,NA
"110",2022091110,291,41325,"Jerick McKinnon",80,"BEFORE_SNAP","2022-09-11 20:33:52.2",1,"KC","left",24.05,21.34,0.01,0.01,0.01,272.21,285.62,NA
"111",2022091110,291,41325,"Jerick McKinnon",81,"BEFORE_SNAP","2022-09-11 20:33:52.3",1,"KC","left",24.04,21.33,0.01,0.01,0,272.21,278.29,NA
"112",2022091110,291,41325,"Jerick McKinnon",82,"BEFORE_SNAP","2022-09-11 20:33:52.4",1,"KC","left",24.05,21.32,0.01,0.01,0.02,271.22,237.23,NA
"113",2022091110,291,41325,"Jerick McKinnon",83,"BEFORE_SNAP","2022-09-11 20:33:52.5",1,"KC","left",24.04,21.32,0.01,0.01,0,271.22,235.2,NA
"114",2022091110,291,41325,"Jerick McKinnon",84,"BEFORE_SNAP","2022-09-11 20:33:52.6",1,"KC","left",24.04,21.33,0.01,0.01,0.01,271.22,262.02,NA
"115",2022091110,291,41325,"Jerick McKinnon",85,"BEFORE_SNAP","2022-09-11 20:33:52.7",1,"KC","left",24.05,21.32,0.01,0.01,0,271.22,252.87,NA
"116",2022091110,291,41325,"Jerick McKinnon",86,"BEFORE_SNAP","2022-09-11 20:33:52.8",1,"KC","left",24.04,21.33,0.01,0.01,0,271.22,259.34,"man_in_motion"
"117",2022091110,291,41325,"Jerick McKinnon",87,"BEFORE_SNAP","2022-09-11 20:33:52.9",1,"KC","left",24.04,21.33,0.01,0.01,0,271.22,260.58,NA
"118",2022091110,291,41325,"Jerick McKinnon",88,"BEFORE_SNAP","2022-09-11 20:33:53",1,"KC","left",24.04,21.33,0.01,0.01,0.01,271.22,280.08,NA
"119",2022091110,291,41325,"Jerick McKinnon",89,"BEFORE_SNAP","2022-09-11 20:33:53.1",1,"KC","left",24.04,21.33,0.01,0.01,0.01,271.22,272.29,NA
"120",2022091110,291,41325,"Jerick McKinnon",90,"BEFORE_SNAP","2022-09-11 20:33:53.2",1,"KC","left",24.03,21.33,0.01,0.01,0,271.22,270.52,NA
"121",2022091110,291,41325,"Jerick McKinnon",91,"BEFORE_SNAP","2022-09-11 20:33:53.3",1,"KC","left",24.03,21.33,0,0.01,0,271.22,264.57,NA
"122",2022091110,291,41325,"Jerick McKinnon",92,"BEFORE_SNAP","2022-09-11 20:33:53.4",1,"KC","left",24.03,21.33,0,0,0.01,272.1,275.51,NA
"123",2022091110,291,41325,"Jerick McKinnon",93,"BEFORE_SNAP","2022-09-11 20:33:53.5",1,"KC","left",24.04,21.33,0,0,0.01,272.1,265.3,NA
"124",2022091110,291,41325,"Jerick McKinnon",94,"BEFORE_SNAP","2022-09-11 20:33:53.6",1,"KC","left",24.04,21.33,0,0,0,272.1,265.02,NA
"125",2022091110,291,41325,"Jerick McKinnon",95,"BEFORE_SNAP","2022-09-11 20:33:53.7",1,"KC","left",24.04,21.33,0,0,0,272.1,265.52,NA
"126",2022091110,291,41325,"Jerick McKinnon",96,"BEFORE_SNAP","2022-09-11 20:33:53.8",1,"KC","left",24.04,21.33,0,0,0,272.1,264.68,NA
"127",2022091110,291,41325,"Jerick McKinnon",97,"BEFORE_SNAP","2022-09-11 20:33:53.9",1,"KC","left",24.04,21.32,0,0,0.01,272.1,251.43,NA
"128",2022091110,291,41325,"Jerick McKinnon",98,"BEFORE_SNAP","2022-09-11 20:33:54",1,"KC","left",24.04,21.32,0,0,0,272.8,243.86,NA
"129",2022091110,291,41325,"Jerick McKinnon",99,"BEFORE_SNAP","2022-09-11 20:33:54.1",1,"KC","left",24.04,21.32,0,0,0,272.8,238.58,NA
"130",2022091110,291,41325,"Jerick McKinnon",100,"BEFORE_SNAP","2022-09-11 20:33:54.2",1,"KC","left",24.04,21.33,0,0,0.01,272.8,261.96,NA
"131",2022091110,291,41325,"Jerick McKinnon",101,"BEFORE_SNAP","2022-09-11 20:33:54.3",1,"KC","left",24.04,21.33,0,0,0,272.8,272.76,NA
"132",2022091110,291,41325,"Jerick McKinnon",102,"BEFORE_SNAP","2022-09-11 20:33:54.4",1,"KC","left",24.04,21.32,0,0,0.01,272.8,247.27,NA
"133",2022091110,291,41325,"Jerick McKinnon",103,"BEFORE_SNAP","2022-09-11 20:33:54.5",1,"KC","left",24.04,21.32,0,0,0.01,272.8,228.88,NA
"134",2022091110,291,41325,"Jerick McKinnon",104,"BEFORE_SNAP","2022-09-11 20:33:54.6",1,"KC","left",24.04,21.32,0,0,0,272.8,229.19,NA
"135",2022091110,291,41325,"Jerick McKinnon",105,"BEFORE_SNAP","2022-09-11 20:33:54.7",1,"KC","left",24.04,21.32,0,0,0,272.8,232.88,NA
"136",2022091110,291,41325,"Jerick McKinnon",106,"BEFORE_SNAP","2022-09-11 20:33:54.8",1,"KC","left",24.04,21.32,0,0,0,272.19,230.11,NA
"137",2022091110,291,41325,"Jerick McKinnon",107,"BEFORE_SNAP","2022-09-11 20:33:54.9",1,"KC","left",24.04,21.32,0,0,0,272.19,240.71,NA
"138",2022091110,291,41325,"Jerick McKinnon",108,"BEFORE_SNAP","2022-09-11 20:33:55",1,"KC","left",24.04,21.32,0,0,0,272.19,241.46,NA
"139",2022091110,291,41325,"Jerick McKinnon",109,"BEFORE_SNAP","2022-09-11 20:33:55.1",1,"KC","left",24.04,21.33,0,0,0,271.18,258.91,NA
"140",2022091110,291,41325,"Jerick McKinnon",110,"BEFORE_SNAP","2022-09-11 20:33:55.2",1,"KC","left",24.04,21.33,0,0,0,271.18,261.2,NA
"141",2022091110,291,41325,"Jerick McKinnon",111,"BEFORE_SNAP","2022-09-11 20:33:55.3",1,"KC","left",24.04,21.32,0,0,0,271.98,256.6,NA
"142",2022091110,291,41325,"Jerick McKinnon",112,"BEFORE_SNAP","2022-09-11 20:33:55.4",1,"KC","left",24.04,21.32,0,0,0,271.98,253.39,NA
"143",2022091110,291,41325,"Jerick McKinnon",113,"BEFORE_SNAP","2022-09-11 20:33:55.5",1,"KC","left",24.04,21.32,0,0,0,271.98,236.93,NA
"144",2022091110,291,41325,"Jerick McKinnon",114,"BEFORE_SNAP","2022-09-11 20:33:55.6",1,"KC","left",24.04,21.32,0,0,0,271.98,225.73,NA
"145",2022091110,291,41325,"Jerick McKinnon",115,"BEFORE_SNAP","2022-09-11 20:33:55.7",1,"KC","left",24.04,21.32,0,0,0,272.87,229.21,NA
"146",2022091110,291,41325,"Jerick McKinnon",116,"BEFORE_SNAP","2022-09-11 20:33:55.8",1,"KC","left",24.04,21.31,0,0,0,272.87,218.72,NA
"147",2022091110,291,41325,"Jerick McKinnon",117,"BEFORE_SNAP","2022-09-11 20:33:55.9",1,"KC","left",24.04,21.31,0,0,0,272.87,214.93,NA
"148",2022091110,291,41325,"Jerick McKinnon",118,"BEFORE_SNAP","2022-09-11 20:33:56",1,"KC","left",24.04,21.31,0,0,0,272.87,216.39,NA
"149",2022091110,291,41325,"Jerick McKinnon",119,"BEFORE_SNAP","2022-09-11 20:33:56.1",1,"KC","left",24.04,21.31,0,0,0,272.87,221.47,NA
"150",2022091110,291,41325,"Jerick McKinnon",120,"BEFORE_SNAP","2022-09-11 20:33:56.2",1,"KC","left",24.04,21.32,0,0.11,0,273.54,351.27,NA
"151",2022091110,291,41325,"Jerick McKinnon",121,"BEFORE_SNAP","2022-09-11 20:33:56.3",1,"KC","left",24.04,21.32,0.04,0.42,0,273.54,4.39,NA
"152",2022091110,291,41325,"Jerick McKinnon",122,"SNAP","2022-09-11 20:33:56.4",1,"KC","left",24.04,21.35,0.26,1.45,0.03,276.62,6.41,"ball_snap"
"153",2022091110,291,41325,"Jerick McKinnon",123,"AFTER_SNAP","2022-09-11 20:33:56.5",1,"KC","left",24.04,21.4,0.57,2.21,0.05,279.21,0.74,NA
"154",2022091110,291,41325,"Jerick McKinnon",124,"AFTER_SNAP","2022-09-11 20:33:56.6",1,"KC","left",24.03,21.49,0.97,2.95,0.09,281.48,356.53,NA
"155",2022091110,291,41325,"Jerick McKinnon",125,"AFTER_SNAP","2022-09-11 20:33:56.7",1,"KC","left",24.02,21.63,1.42,3.5,0.14,285.12,356.17,NA
"156",2022091110,291,41325,"Jerick McKinnon",126,"AFTER_SNAP","2022-09-11 20:33:56.8",1,"KC","left",24.01,21.83,2.02,3.95,0.2,293.89,356.9,NA
"157",2022091110,291,41325,"Jerick McKinnon",127,"AFTER_SNAP","2022-09-11 20:33:56.9",1,"KC","left",24,22.07,2.56,4.46,0.24,308.54,357.22,NA
"158",2022091110,291,41325,"Jerick McKinnon",128,"AFTER_SNAP","2022-09-11 20:33:57",1,"KC","left",23.99,22.37,3.09,4.22,0.29,318.32,358.13,NA
